CustomerKey,GeographyKey,CustomerAlternateKey,Customer full name,Birth date,Gender,YearlyIncome
21042,135,AW00021042,JonRLiang,1958-02-07,M,20000
21043,140,AW00021043,JohnathanMcDonald,1956-12-07,M,10000
21044,268,AW00021044,FranklinZheng,1957-01-06,M,20000
21045,189,AW00021045,EvelynPrasad,1964-10-31,F,10000
21046,256,AW00021046,TerranceCSuri,1964-09-09,M,10000
21047,173,AW00021047,SheenaAndersen,1979-01-23,F,20000
21048,183,AW00021048,KarenMLiang,1973-12-15,F,20000
21049,265,AW00021049,JamesLSharma,1973-12-06,M,20000
21050,204,AW00021050,AlanCai,1973-08-03,M,30000
21051,121,AW00021051,SabrinaRAlonso,1984-11-21,F,30000
21052,121,AW00021052,SheenaXu,1973-09-08,F,30000
21053,262,AW00021053,JamieVazquez,1974-02-08,M,30000
21054,190,AW00021054,KeithJai,1974-05-20,M,40000
21055,120,AW00021055,KristiCarlson,1974-01-03,F,40000
21056,239,AW00021056,WalterMunoz,1974-05-07,M,40000
21057,155,AW00021057,ElizabethMButler,1930-09-06,F,80000
21058,213,AW00021058,MeredithSuri,1972-08-18,F,10000
21059,190,AW00021059,MistyChande,1972-08-03,F,20000
21060,261,AW00021060,JaclynKTang,1973-02-17,F,30000
21061,198,AW00021061,DesireeHSuarez,1978-06-14,F,30000
21062,224,AW00021062,MirandaBarnes,1984-02-03,F,30000
21063,188,AW00021063,LouisLi,1977-04-19,M,10000
21064,210,AW00021064,ColleenCSun,1972-05-19,F,20000
21065,175,AW00021065,RobertRThompson,1984-03-02,M,40000
21066,274,AW00021066,EbonyArun,1977-04-06,F,30000
21067,242,AW00021067,FrankJimenez,1976-03-01,M,10000
21068,234,AW00021068,LawrenceBJimenez,1970-07-28,M,10000
21069,262,AW00021069,ColinHLu,1971-06-14,M,10000
21070,211,AW00021070,LatoyaYuan,1970-07-03,F,20000
21071,260,AW00021071,LindseyAPal,1976-01-08,F,20000
21072,188,AW00021072,DominicSanchez,1976-02-19,M,20000
21073,120,AW00021073,CatherineKelly,1971-05-04,F,20000
21074,263,AW00021074,DianeWCarlson,1976-03-06,F,30000
21075,175,AW00021075,ManuelRana,1970-12-07,M,30000
21076,115,AW00021076,TerrenceNath,1970-05-31,M,10000
21077,221,AW00021077,RachelJames,1969-10-05,F,10000
21078,184,AW00021078,GraceAGray,1980-08-05,F,10000
21079,275,AW00021079,LeeSCarlson,1969-11-09,M,20000
21080,209,AW00021080,EbonyLopez,1970-01-16,F,30000
21081,196,AW00021081,XavierMSmith,1969-09-07,M,30000
21082,131,AW00021082,JasonEdwards,1975-08-15,M,30000
21083,260,AW00021083,TrishaWChen,1974-12-16,F,20000
21084,217,AW00021084,ClarenceWDeng,1944-05-21,M,10000
21085,174,AW00021085,LeslieVVazquez,1939-05-16,F,20000
21086,121,AW00021086,KatelynBell,1938-10-26,F,20000
21087,121,AW00021087,RebeccaEScott,1972-02-19,F,40000
21088,198,AW00021088,AlvinGAnand,1976-11-24,M,30000
21089,218,AW00021089,YiroyukiSato,1976-06-10,F,30000
21090,190,AW00021090,ThomasEGarcia,1970-12-24,M,30000
21091,147,AW00021091,AshleyJenkins,1976-04-15,F,30000
21092,238,AW00021092,GinaAGutierrez,1969-08-05,F,40000
21093,248,AW00021093,JacquelynCastro,1975-09-29,F,40000
21094,207,AW00021094,AlisonSharma,1980-05-13,F,30000
21095,195,AW00021095,LanceLMunoz,1974-12-02,M,30000
21096,115,AW00021096,JonLin,1969-03-02,M,30000
21097,124,AW00021097,GaryRuiz,1982-12-19,M,20000
21098,191,AW00021098,SteveMa,1984-08-10,M,20000
21099,212,AW00021099,SandraDLiu,1984-10-21,F,20000
21100,170,AW00021100,SandraCZhang,1984-12-20,F,30000
21101,268,AW00021101,MeaganRPerez,1984-09-04,F,30000
21102,177,AW00021102,WillieMZheng,1968-08-29,M,40000
21103,236,AW00021103,FrancisHernandez,1969-01-20,M,40000
21104,269,AW00021104,RobinGutierrez,1968-12-30,F,40000
21105,279,AW00021105,CoryASara,1974-05-02,M,40000
21106,244,AW00021106,KatieSharma,1967-07-09,F,40000
21107,165,AW00021107,KaitlinRodriguez,1973-09-22,F,40000
21108,134,AW00021108,KristineAMartin,1968-05-22,F,40000
21109,176,AW00021109,KatiePal,1983-08-27,F,30000
21110,249,AW00021110,BrentSZeng,1984-02-04,M,30000
21111,250,AW00021111,RicardoDeng,1984-06-14,M,30000
21112,192,AW00021112,JohnathanPrasad,1982-09-14,M,30000
21113,200,AW00021113,LauraLCai,1983-01-07,F,30000
21114,117,AW00021114,SavannahMurphy,1983-05-04,F,30000
21115,119,AW00021115,BobbyDRaman,1982-12-29,M,30000
21116,231,AW00021116,CarsonRussell,1982-06-12,M,20000
21117,182,AW00021117,BryantKSara,1980-11-20,M,10000
21118,241,AW00021118,LisaLHu,1980-09-19,F,20000
21119,207,AW00021119,EdwardCampbell,1981-07-21,M,20000
21120,133,AW00021120,RogerPChen,1982-01-08,M,30000
21121,184,AW00021121,GarrettCReed,1980-07-02,M,20000
21122,190,AW00021122,JulieXie,1985-04-07,F,10000
21123,214,AW00021123,CarlLuo,1980-02-09,M,20000
21124,266,AW00021124,MalloryLAlvarez,1979-12-19,F,20000
21125,216,AW00021125,BruceERana,1981-05-30,M,30000
21126,196,AW00021126,KaitlinGonzalez,1981-05-06,F,30000
21127,209,AW00021127,CrystalZheng,1981-01-21,F,30000
21128,117,AW00021128,KennethAndersen,1980-12-17,M,30000
21129,149,AW00021129,RafaelJWang,1980-09-13,M,30000
21130,241,AW00021130,MackenzieDWard,1981-06-14,F,40000
21131,132,AW00021131,GilbertKNath,1978-10-05,M,20000
21132,198,AW00021132,JefferyEHu,1979-12-02,M,30000
21133,218,AW00021133,AprilGKumar,1985-08-02,F,30000
21134,255,AW00021134,BobWChapman,1985-08-30,M,20000
21135,235,AW00021135,RaulPRaji,1986-04-25,M,20000
21136,270,AW00021136,NatashaCarlson,1985-09-09,F,20000
21137,270,AW00021137,SteveLi,1986-05-15,M,20000
21138,51,AW00021138,KayleePhillips,1978-08-22,F,70000
21139,542,AW00021139,AlexCAdams,1973-06-20,M,70000
21140,301,AW00021140,ByronADiaz,1972-10-12,M,40000
21141,612,AW00021141,OmarLi,1972-03-06,M,40000
21142,545,AW00021142,MasonBrooks,1966-10-18,M,40000
21143,542,AW00021143,AllisonCampbell,1977-11-07,F,60000
21144,635,AW00021144,LucasRichardson,1972-02-05,M,60000
21145,302,AW00021145,MindyLal,1965-11-30,F,40000
21146,641,AW00021146,RobertLTaylor,1977-01-05,M,60000
21147,623,AW00021147,AngelRogers,1966-01-14,M,60000
21148,54,AW00021148,BriannaLGonzales,1972-08-30,F,50000
21149,539,AW00021149,MiguelADiaz,1984-06-21,M,50000
21150,638,AW00021150,AlyssaRamirez,1984-03-20,F,60000
21151,298,AW00021151,AaronCCampbell,1973-06-20,M,60000
21152,325,AW00021152,AmandaHill,1973-01-05,F,60000
21153,358,AW00021153,JamesRThompson,1972-08-14,M,60000
21154,339,AW00021154,MichaelMClark,1933-08-09,M,50000
21155,336,AW00021155,JeremiahDFlores,1965-09-01,M,60000
21156,539,AW00021156,MariaELopez,1965-08-23,F,60000
21157,301,AW00021157,RobertJPerry,1964-10-17,M,60000
21158,634,AW00021158,TrevorJPatterson,1965-01-15,M,60000
21159,539,AW00021159,KaitlynRodriguez,1970-06-05,F,70000
21160,307,AW00021160,AprilXie,1965-05-23,F,80000
21161,633,AW00021161,MeganJohnson,1963-09-11,F,60000
21162,334,AW00021162,BrookeSanchez,1975-05-17,F,60000
21163,298,AW00021163,WilliamWilliams,1974-11-29,M,70000
21164,307,AW00021164,TroyRaman,1963-08-08,M,70000
21165,6,AW00021165,SheilaJGomez,1975-01-31,F,80000
21166,38,AW00021166,TamaraEYuan,1974-09-12,F,90000
21167,13,AW00021167,KaraBecker,1986-04-06,F,90000
21168,4,AW00021168,CliffordCChapman,1975-10-20,M,80000
21169,20,AW00021169,NancyCArun,1976-02-20,F,90000
21170,23,AW00021170,EdwinOSun,1974-03-27,M,70000
21171,26,AW00021171,ChristopherETaylor,1979-02-02,M,70000
21172,21,AW00021172,FranciscoDSanchez,1979-05-04,M,70000
21173,19,AW00021173,ChadCYuan,1973-05-12,M,70000
21174,26,AW00021174,AndreSmith,1983-09-06,M,70000
21175,11,AW00021175,ArmandoSGomez,1973-01-20,M,80000
21176,9,AW00021176,RaulLChande,1984-02-03,M,80000
21177,21,AW00021177,KaraSNath,1978-02-10,F,80000
21178,23,AW00021178,JillianSaunders,1971-12-06,F,80000
21179,20,AW00021179,JaclynCZhou,1972-01-09,F,80000
21180,39,AW00021180,KatherineFlores,1970-09-21,F,60000
21181,3,AW00021181,SummerESullivan,1971-03-19,F,60000
21182,29,AW00021182,LoriNavarro,1971-05-13,F,60000
21183,20,AW00021183,HectorMoreno,1974-03-15,M,70000
21184,29,AW00021184,HaroldMRodriguez,1974-02-14,M,70000
21185,16,AW00021185,GilbertJJai,1973-10-23,M,80000
21186,20,AW00021186,RandallZVazquez,1970-08-04,M,70000
21187,16,AW00021187,DarrellJLuo,1975-10-13,M,60000
21188,32,AW00021188,CliffordSanchez,1970-01-16,M,60000
21189,21,AW00021189,DesireeDRubio,1969-05-22,F,60000
21190,22,AW00021190,PabloRovira Diez,1968-08-22,M,70000
21191,14,AW00021191,WillieLu,1967-07-23,M,60000
21192,11,AW00021192,ReginaSai,1968-02-24,F,60000
21193,11,AW00021193,PhilipHernandez,1973-01-11,M,60000
21194,17,AW00021194,TaraNara,1973-06-20,F,60000
21195,37,AW00021195,RafaelNXu,1973-01-11,M,60000
21196,18,AW00021196,KathleenAlonso,1972-05-09,F,60000
21197,24,AW00021197,SheenaDPal,1977-07-18,F,60000
21198,33,AW00021198,MadisonJWilliams,1966-12-17,F,60000
21199,7,AW00021199,RuthLRaman,1966-12-06,F,60000
21200,23,AW00021200,AlisonKumar,1966-10-31,F,60000
21201,4,AW00021201,AnnaRogers,1934-08-13,F,80000
21202,34,AW00021202,TheresaTorres,1971-09-22,F,100000
21203,23,AW00021203,MaryAllen,1972-06-23,F,100000
21204,36,AW00021204,CandiceILu,1972-02-20,F,100000
21205,15,AW00021205,DeniseLVance,1977-03-03,F,110000
21206,30,AW00021206,RobertoRMoreno,1971-09-03,M,60000
21207,25,AW00021207,VincentDLi,1971-07-13,M,60000
21208,39,AW00021208,OliviaGriffin,1937-12-03,F,30000
21209,23,AW00021209,RandallFMoreno,1970-12-17,M,70000
21210,15,AW00021210,ColinLLuo,1970-10-01,M,80000
21211,4,AW00021211,LouisEHe,1969-11-09,M,70000
21212,25,AW00021212,NicolasDLal,1970-05-23,M,70000
21213,25,AW00021213,PeterEBlack,1970-05-16,M,70000
21214,8,AW00021214,CoreyTShe,1969-09-29,M,70000
21215,19,AW00021215,TiffanyKYang,1975-08-24,F,70000
21216,32,AW00021216,LarryEBlanco,1969-11-21,M,80000
21217,28,AW00021217,CaseyXie,1970-10-19,F,90000
21218,21,AW00021218,WyattDRodriguez,1968-12-10,M,70000
21219,34,AW00021219,CandiceSZhu,1968-08-06,F,70000
21220,17,AW00021220,MeghanMoyer,1967-12-30,F,70000
21221,3,AW00021221,MartinLSai,1967-01-19,M,60000
21222,22,AW00021222,KelvinKXu,1972-10-12,M,60000
21223,14,AW00021223,EvelynASuri,1967-03-24,F,70000
21224,27,AW00021224,JamieSAlan,1963-09-07,M,90000
21225,10,AW00021225,MicheleEJai,1964-04-14,F,90000
21226,11,AW00021226,DaleLNara,1961-10-24,M,80000
21227,21,AW00021227,MelanieMorgan,1964-10-07,F,30000
21228,32,AW00021228,CassidyHenderson,1964-06-24,F,40000
21229,21,AW00021229,LatoyaSJai,1964-10-21,F,40000
21230,21,AW00021230,CarlaVRodriguez,1959-01-08,F,40000
21231,24,AW00021231,ChristineAGoel,1958-07-10,F,40000
21232,8,AW00021232,LeviGGarcia,1954-12-08,M,10000
21233,358,AW00021233,ChristopherESmith,1981-09-12,M,30000
21234,312,AW00021234,BriannaARivera,1981-07-11,F,30000
21235,298,AW00021235,StephanieVHernandez,1981-05-05,F,40000
21236,632,AW00021236,AdrianJPeterson,1980-10-13,M,40000
21237,345,AW00021237,LukeWashington,1985-08-09,M,30000
21238,49,AW00021238,CarlTang,1986-03-25,M,30000
21239,30,AW00021239,ChristyILiang,1943-05-03,F,30000
21240,374,AW00021240,AaronJenkins,1985-03-01,M,30000
21241,553,AW00021241,CarsonLGriffin,1984-08-10,M,30000
21242,358,AW00021242,MorganMPatterson,1983-12-14,F,30000
21243,374,AW00021243,JuanMBailey,1984-04-04,M,40000
21244,325,AW00021244,AllisonETorres,1983-08-16,F,40000
21245,338,AW00021245,SamanthaERodriguez,1983-12-22,F,40000
21246,301,AW00021246,SamuelNelson,1984-02-19,M,40000
21247,638,AW00021247,AlexESanders,1984-06-09,M,40000
21248,23,AW00021248,RamonLi,1943-11-11,M,40000
21249,526,AW00021249,AlvinXu,1982-09-15,M,40000
21250,543,AW00021250,FernandoEColeman,1983-04-23,M,40000
21251,49,AW00021251,ErikaCDominguez,1985-04-09,F,30000
21252,53,AW00021252,LuisGChen,1984-08-15,M,30000
21253,616,AW00021253,VictoriaWilliams,1985-06-02,F,40000
21254,34,AW00021254,TonyaMBlack,1945-06-08,F,30000
21255,32,AW00021255,MarthaRLu,1945-03-01,F,60000
21256,6,AW00021256,MeghanITorres,1952-10-08,F,40000
21257,26,AW00021257,EvelynSSubram,1946-10-13,F,40000
21258,8,AW00021258,AlfredoSerrano,1949-05-21,M,40000
21259,19,AW00021259,CurtisCai,1949-01-21,M,60000
21260,632,AW00021260,ArianaAHoward,1981-12-13,F,40000
21261,368,AW00021261,JessicaKelly,1981-12-01,F,40000
21262,372,AW00021262,SaraREdwards,1981-11-29,F,40000
21263,49,AW00021263,GailLRussell,1980-08-07,F,40000
21264,634,AW00021264,CalebButler,1984-06-09,M,60000
21265,302,AW00021265,RichardDStone,1983-03-10,M,70000
21266,54,AW00021266,TaylorWashington,1983-08-18,F,80000
21267,632,AW00021267,CharlesParker,1979-03-02,M,80000
21268,302,AW00021268,ElizabethSLewis,1979-06-11,F,80000
21269,299,AW00021269,BlakeClark,1979-05-14,M,90000
21270,637,AW00021270,DanielJackson,1973-05-08,M,110000
21271,348,AW00021271,ThomasWang,1973-02-23,M,120000
21272,60,AW00021272,NicoleLWard,1979-12-21,F,90000
21273,631,AW00021273,JenniferThomas,1973-09-23,F,100000
21274,347,AW00021274,SethScott,1985-03-09,M,60000
21275,347,AW00021275,AbigailCox,1985-05-25,F,60000
21276,53,AW00021276,IanColeman,1984-01-09,M,40000
21277,64,AW00021277,LucasOThompson,1983-11-12,M,40000
21278,536,AW00021278,JuliaCKing,1983-10-18,F,40000
21279,37,AW00021279,LindaR.Rousey,1958-04-03,F,10000
21280,612,AW00021280,JustinJWalker,1984-06-21,M,40000
21281,307,AW00021281,AndreaHill,1983-08-27,F,60000
21282,322,AW00021282,JuliaSmith,1983-09-07,F,60000
21283,27,AW00021283,OrlandoMJimenez,1956-03-17,M,20000
21284,65,AW00021284,CodyAStewart,1981-05-05,M,50000
21285,539,AW00021285,MackenzieRivera,1969-04-13,F,90000
21286,300,AW00021286,LukeJ.Roy,1969-03-02,M,100000
21287,307,AW00021287,KendraJimenez,1969-05-15,F,110000
21288,352,AW00021288,HunterHall,1968-12-10,M,130000
21289,612,AW00021289,WarrenAWang,1968-02-16,M,90000
21290,542,AW00021290,AngelTorres,1967-12-17,M,100000
21291,626,AW00021291,RachelCMorris,1973-12-14,F,100000
21292,552,AW00021292,AustinMartinez,1984-05-01,M,100000
21293,311,AW00021293,AshleyGarcia,1968-01-03,F,120000
21294,355,AW00021294,DavidAFoster,1967-11-29,M,130000
21295,54,AW00021295,BenjaminJThomas,1972-12-17,M,70000
21296,607,AW00021296,LuisLHall,1978-05-20,M,80000
21297,542,AW00021297,MelanieLMurphy,1972-05-05,F,90000
21298,543,AW00021298,NoahCollins,1966-09-22,M,90000
21299,627,AW00021299,HannahGonzales,1967-01-14,F,90000
21300,322,AW00021300,KayleeMorgan,1978-01-30,F,130000
21301,539,AW00021301,SierraGonzalez,1966-09-05,F,80000
21302,545,AW00021302,LoganFFoster,1960-08-07,M,80000
21303,374,AW00021303,SydneyLJenkins,1961-02-10,F,60000
21304,618,AW00021304,JadaCooper,1960-08-31,F,60000
21305,65,AW00021305,HunterJGarcia,1960-10-22,M,60000
21306,51,AW00021306,JacksonJPerry,1960-09-01,M,60000
21307,316,AW00021307,OliviaAJones,1960-10-12,F,70000
21308,66,AW00021308,KaylaLGarcia,1960-12-14,F,70000
21309,361,AW00021309,JuliaAnderson,1960-07-24,F,80000
21310,338,AW00021310,MariahLHayes,1966-09-30,F,90000
21311,62,AW00021311,JenniferERamirez,1961-04-25,F,90000
21312,543,AW00021312,ConnorRScott,1946-03-06,M,50000
21313,307,AW00021313,BethPDiaz,1946-08-30,F,70000
21314,638,AW00021314,DevinEPatterson,1941-12-04,M,60000
21315,301,AW00021315,AudreySanz,1947-08-16,F,70000
21316,358,AW00021316,JohnIThompson,1941-09-16,M,130000
21317,359,AW00021317,LaurenCRivera,1942-06-12,F,130000
21318,51,AW00021318,DevinGRichardson,1971-04-01,M,80000
21319,609,AW00021319,ZacharyCLee,1966-03-07,M,90000
21320,609,AW00021320,HannahLColeman,1971-04-18,F,90000
21321,612,AW00021321,JonJai,1971-09-21,M,90000
21322,543,AW00021322,CarlosMRamirez,1971-03-21,M,90000
21323,632,AW00021323,RobertJackson,1971-12-07,M,100000
21324,300,AW00021324,ChloeBaker,1965-08-08,F,110000
21325,316,AW00021325,AngelaHayes,1971-07-07,F,120000
21326,355,AW00021326,AndreaGreen,1971-02-10,F,160000
21327,374,AW00021327,ConnorWashington,1965-11-21,M,170000
21328,348,AW00021328,XavierNelson,1965-02-05,M,70000
21329,355,AW00021329,WyattBrown,1964-12-29,M,60000
21330,355,AW00021330,IsabellaClark,1965-09-30,F,60000
21331,54,AW00021331,TimothyJames,1959-09-07,M,60000
21332,51,AW00021332,BaileyCarter,1960-04-24,F,60000
21333,553,AW00021333,MackenzieAllen,1959-02-09,F,70000
21334,338,AW00021334,MasonNelson,1959-04-02,M,70000
21335,612,AW00021335,AnaLColeman,1959-03-04,F,70000
21336,51,AW00021336,AngelSPerez,1959-03-15,M,60000
21337,609,AW00021337,JenniferASmith,1963-11-18,F,40000
21338,299,AW00021338,VictoriaAPrice,1963-11-18,F,40000
21339,70,AW00021339,HaleyJBarnes,1953-09-21,F,60000
21340,641,AW00021340,AdamLWang,1942-10-31,M,60000
21341,311,AW00021341,LouisCLiu,1944-03-15,M,60000
21342,300,AW00021342,TonyaSXie,1944-05-21,F,70000
21343,301,AW00021343,ColinZeng,1949-02-06,M,70000
21344,335,AW00021344,TrevorEPerry,1954-08-20,M,70000
21345,49,AW00021345,KristinaSMartinez,1944-01-08,F,80000
21346,368,AW00021346,ChristianRRodriguez,1945-03-01,M,60000
21347,49,AW00021347,AlishaRaji,1944-10-09,F,60000
21348,52,AW00021348,AlexisPatterson,1945-04-14,F,70000
21349,54,AW00021349,BryanKelly,1945-03-21,M,70000
21350,307,AW00021350,MindySharma,1945-10-30,F,70000
21351,334,AW00021351,JamesColeman,1946-01-24,M,70000
21352,68,AW00021352,MorganHLong,1946-09-10,F,50000
21353,610,AW00021353,KarenWu,1946-07-05,F,50000
21354,52,AW00021354,MorganEBailey,1947-04-15,F,60000
21355,627,AW00021355,MyaNDiaz,1947-02-16,F,60000
21356,335,AW00021356,GabriellaKEvans,1947-06-06,F,60000
21357,616,AW00021357,JadaNelson,1946-11-01,F,60000
21358,348,AW00021358,CodyReed,1946-10-30,M,70000
21359,12,AW00021359,JohnnyLuo,1957-05-23,M,30000
21360,6,AW00021360,OrlandoGill,1953-05-12,M,20000
21361,37,AW00021361,RickyRomero,1952-09-12,M,30000
21362,39,AW00021362,AngelEvans,1958-09-16,M,30000
21363,29,AW00021363,TammyLArthur,1953-08-08,F,10000
21364,54,AW00021364,CharlesMGray,1982-10-07,M,40000
21365,7,AW00021365,GloriaARamos,1953-12-04,F,10000
21366,36,AW00021366,KelvinCAndersen,1954-04-25,M,10000
21367,13,AW00021367,CindyRana,1953-09-13,F,20000
21368,314,AW00021368,MasonBCollins,1983-03-26,M,60000
21369,359,AW00021369,SarahKRodriguez,1982-07-16,F,70000
21370,36,AW00021370,EmmanuelVMartinez,1960-02-01,M,20000
21371,9,AW00021371,AnnPatel,1954-10-11,F,20000
21372,26,AW00021372,WayneARaje,1954-09-15,M,20000
21373,37,AW00021373,ClaytonLLiu,1954-08-22,M,20000
21374,18,AW00021374,StaceyLZhou,1955-05-03,F,20000
21375,18,AW00021375,CarlSharma,1954-11-21,M,20000
21376,39,AW00021376,PaulaWRamos,1966-09-06,F,20000
21377,4,AW00021377,AllisonBailey,1955-08-17,F,20000
21378,31,AW00021378,RebekahJDiaz,1956-06-07,F,20000
21379,4,AW00021379,ColleenSHuang,1955-10-06,F,30000
21380,4,AW00021380,CandaceSara,1955-12-02,F,30000
21381,15,AW00021381,FrancisDRuiz,1955-07-02,M,30000
21382,25,AW00021382,BradKChander,1961-05-20,M,30000
21383,32,AW00021383,RicardoAnand,1962-08-07,M,20000
21384,12,AW00021384,RonnieDLin,1957-05-23,M,30000
21385,312,AW00021385,NicolePeterson,1985-12-21,F,30000
21386,322,AW00021386,AbigailHWood,1986-03-10,F,30000
21387,26,AW00021387,NelsonCDiaz,1957-06-01,M,30000
21388,546,AW00021388,NicoleLee,1984-12-24,F,80000
21389,40,AW00021389,JamieSun,1958-06-13,F,30000
21390,7,AW00021390,GrantBecker,1964-04-12,M,40000
21391,21,AW00021391,DawnXie,1960-01-01,F,40000
21392,26,AW00021392,KelliALin,1959-08-22,F,40000
21393,33,AW00021393,CandaceJArun,1959-10-26,F,70000
21394,40,AW00021394,GabriellaParker,1960-05-23,F,70000
21395,609,AW00021395,AlexiaMHughes,1981-05-19,F,40000
21396,612,AW00021396,MeganMartinez,1981-06-17,F,40000
21397,631,AW00021397,MasonDHoward,1986-06-05,M,40000
21398,372,AW00021398,EthanDiaz,1986-03-21,M,60000
21399,385,AW00021399,IanHughes,1981-05-24,M,60000
21400,50,AW00021400,AdamACampbell,1984-11-21,M,60000
21401,543,AW00021401,EricPowell,1984-04-09,M,60000
21402,19,AW00021402,KevinWKing,1961-12-25,M,80000
21403,26,AW00021403,LisaK.Roy,1963-04-18,M,70000
21404,25,AW00021404,JulioHSanz,1962-12-17,M,70000
21405,23,AW00021405,BonnieShen,1975-03-22,F,110000
21406,33,AW00021406,TroyChandra,1964-10-09,M,110000
21407,33,AW00021407,WesleyLin,1970-01-30,M,110000
21408,32,AW00021408,AutumnIChen,1964-12-03,F,110000
21409,36,AW00021409,JohnnyDeng,1964-12-22,M,110000
21410,614,AW00021410,EricZhang,1984-08-03,M,70000
21411,335,AW00021411,MariaKelly,1979-01-09,F,70000
21412,62,AW00021412,JordanAlexander,1980-03-25,M,50000
21413,618,AW00021413,DaltonMRobinson,1979-07-08,M,60000
21414,543,AW00021414,AaronButler,1979-12-05,M,60000
21415,634,AW00021415,SydneySanchez,1980-01-19,F,60000
21416,300,AW00021416,RyanAButler,1985-04-14,M,60000
21417,301,AW00021417,GabrielleTTorres,1980-01-01,F,60000
21418,20,AW00021418,AliciaAChapman,1964-07-22,F,120000
21419,312,AW00021419,GilbertMa,1971-12-09,M,120000
21420,338,AW00021420,IsabellaCCarter,1968-09-13,F,70000
21421,638,AW00021421,AshleyRoss,1968-02-20,F,60000
21422,348,AW00021422,KarenWood,1962-07-12,F,80000
21423,71,AW00021423,ConnorAdams,1963-01-16,M,90000
21424,316,AW00021424,EmilyLAlexander,1973-02-28,F,60000
21425,343,AW00021425,CarlosHall,1961-12-25,M,60000
21426,310,AW00021426,JonRaje,1962-04-05,M,60000
21427,632,AW00021427,KellyFoster,1962-01-31,F,70000
21428,612,AW00021428,JadaABrooks,1962-06-13,F,70000
21429,547,AW00021429,IsabellaDSandberg,1978-06-04,F,70000
21430,301,AW00021430,SavannahPMorgan,1938-04-04,F,90000
21431,49,AW00021431,PrestonKapoor,1976-04-15,M,80000
21432,616,AW00021432,MelanieAWard,1971-05-27,F,100000
21433,311,AW00021433,GeraldMartinez,1976-08-01,M,110000
21434,361,AW00021434,IsabellaFSmith,1971-03-31,F,130000
21435,369,AW00021435,ConnorGAlexander,1976-04-09,M,150000
